,0,1,2,3,4,5,6,7,8,9,10,11,12
32,Delhi (SFD),29,-3,14,-2,60,16,0,-,-,-,78   ,22/03/2011
34,Delhi (SFD),36,-1,20,0,43,2,0,12,-7,4,78   ,22/04/2011
33,Delhi (SFD),32,-9,21,-4,75,36,19,36,7,6,78   ,22/05/2011
35,Delhi (SFD),38,-,-,-,-,-,-,-,-,-,78   ,22/06/2011
35,Delhi (SFD),35,0,28,1,85,10,0,120,-69,18,78   ,22/07/2011
34,Delhi (SFD),35,1,28,2,80,3,0,252,-146,31,78   ,22/08/2011
33,Delhi (SFD),34,0,25,1,85,17,0,511,-46,-,78   ,22/09/2011
31,Delhi (SFD),28,1,15,5,-,-,0,0,-23,55,78   ,22/11/2011
31,Delhi (SFD),23,1,6,0,95,17,0,1,-29,55,78   ,22/12/2011
35,Delhi (SFD),23,-3,10,-1,95,39,0,0,-25,0,78   ,23/02/2011
35,Delhi (SFD),34,2,17,2,55,-1,0,4,-8,3,78   ,23/03/2011
35,Delhi (SFD),37,0,20,0,50,9,0,12,-8,4,78   ,23/04/2011
34,Delhi (SFD),34,-7,22,3,75,42,0,36,7,6,78   ,23/05/2011
34,Delhi (SFD),39,-1,30,2,67,13,0,74,40,14,78   ,23/06/2011
34,Delhi (SFD),35,0,28,1,85,10,0,120,-79,18,78   ,23/07/2011
34,Delhi (SFD),36,2,29,3,80,3,0,253,-152,31,78   ,23/08/2011
33,Delhi (SFD),34,0,25,2,80,14,0,511,-49,57,78   ,23/09/2011
32,Delhi (SFD),33,1,18,2,80,14,0,0,-20,57,78   ,23/10/2011
32,Delhi (SFD),28,1,15,5,70,20,0,0,-23,55,78   ,23/11/2011
33,Delhi (SFD),22,1,6,0,95,17,0,1,-30,55,78   ,23/12/2011
33,Delhi (SFD),23,2,07,-1,85,14,0,0,-16,0.0,78   ,24/01/2011
35,Delhi (SFD),26,0,13,2,90,34,0,15,-25,1,78   ,24/02/2011
35,Delhi (SFD),35,3,20,4,55,11,0,4,-8,3,78   ,24/03/2011
34,Delhi (SFD),37,0,22,2,43,2,0,12,-8,4,78   ,24/04/2011
33,Delhi (SFD),37,-4,26,-1,53,14,0,36,7,6,78   ,24/05/2011
35,Delhi (SFD),39,0,30,1,78,26,0,-,-,-,78   ,24/06/2011
33,Delhi (SFD),34,-1,-,,-,-,-,-,-,-,78   ,24/07/2011
34,Delhi (SFD),35,1,25,-1,98,22,11,264,-152,33,78   ,24/08/2011
33,Delhi (SFD),34,0,23,0,70,4,0,511,-53,57,78   ,24/09/2011
30,Delhi (SFD),33,1,19,2,80,29,0,0,-20,57,78   ,24/10/2011
32,Delhi (SFD),28,1,13,3,95,45,0,-,-,-,78   ,24/11/2011
32,Delhi (SFD),20,-3,3,-5,80,14,0,1,-30,55,78   ,24/12/2011
35,Delhi (SFD),23,2,6,0,90,10,0,0,-17,0,78   ,25/01/2011
35,Delhi (SFD),24,-3,11,-1,95,39,1,16,-24,2,78   ,25/02/2011
35,Delhi (SFD),33,1,19,3,70,26,0,4,-8,3,78   ,25/03/2011
34,Delhi (SFD),39,2,23,3,55,14,0,12,-8,4,78   ,25/04/2011
32,Delhi (SFD),41,0,-,,-,-,-,-,-,-,78   ,25/05/2011
30,Delhi (SFD),39,0,30,2,75,17,TR,75,34,14,78   ,25/06/2011
35,Delhi (SFD),35,1,27,0,80,3,0,-,-,-,78   ,25/07/2011
33,Delhi (SFD),34,0,24,1,70,4,0,511,-56,57,78   ,25/09/2011
34,Delhi (SFD),28,1,13,3,99.0,49,0,0,-23,55,78   ,25/11/2011
35,Delhi (SFD),23,2,7,-1,85,16,0,0,-18,0,78   ,26/01/2011
35,Delhi (SFD),25,-2,12,0,95,41,10,27,-14,3,78   ,26/02/2011
35,Delhi (SFD),33,1,19,3,57,13,0,4,-9,3,78   ,26/03/2011
35,Delhi (SFD),41,3,25,4,50,10,0,12,-8,4,78   ,26/04/2011
33,Delhi (SFD),42,1,27,2,55,15,0,36,6,6,78   ,26/05/2011
34,Delhi (SFD),36,-3,26,-3,97,41,2,77,33,14,78   ,26/06/2011
35,Delhi (SFD),34,0,28,1,80,3,0,120,-98,18,78   ,26/07/2011
34,Delhi (SFD),34,0,26,0,95,19,11,280,-147,34,78   ,26/08/2011
34,Delhi (SFD),35,1,25,2,65,-1,0,511,-60,57,78   ,26/09/2011
30,Delhi (SFD),31,-1,17,0,80,29,0,0,-21,57,78   ,26/10/2011
34,Delhi (SFD),28,1,12,2,85,35,0,0,-23,55,78   ,26/11/2011
31,Delhi (SFD),20,-3,3,-5,90,24,0,1,-30,55,78   ,26/12/2011
34,Delhi (SFD),23,1,7,-1,80,11,0,0,-19,0,78   ,27/01/2011
35,Delhi (SFD),23,-4,10,-2,95,41,0,27,-15,3,78   ,27/02/2011
34,Delhi (SFD),37,-1,24,3,57,17,0,12,-9,4,78   ,27/04/2011
34,Delhi (SFD),40,-1,25,0,65,25,0,36,6,6,78   ,27/05/2011
35,Delhi (SFD),39,-2,28,0,60,6,0,0,-8,6,78   ,27/06/2011
35,Delhi (SFD),36,2,28,1,85,8,0,120,-105,18,78   ,27/07/2011
33,Delhi (SFD),31,-3,27,1,90,14,0,280,-152,34,78   ,27/08/2011
34,Delhi (SFD),34,0,23,0,75,9,0,-,-,-,78   ,27/09/2011
33,Delhi (SFD),31,-1,17,0,60,9,0,0,-21,57,78   ,27/10/2011
33,Delhi (SFD),21,-1,4,-3,100,32,0,1,-31,55,78   ,27/12/2011
35,Delhi (SFD),19,-3,6,0,80,0,0,0,-19,0,78   ,28/01/2011
35,Delhi (SFD),24,-2,11,-1,75,21,0,27,-15,3.0,78   ,28/02/2011
35,Delhi (SFD),-,-,20,3,60,18,0,-,-,-,78   ,28/03/2011
34,Delhi (SFD),37,-1,25,4,50,10,0,12,-9,4,78   ,28/04/2011
34,Delhi (SFD),37,4,26,1,40,0,0,36,5,6,78   ,28/05/2011
34,Delhi (SFD),34,-5,28,0,90,33,3,-,-,-,78   ,28/06/2011
35,Delhi (SFD),33,-1,-,,-,-,-,-,-,-,78   ,28/07/2011
33,Delhi (SFD),33,-1,26,0,85,9,1,281,-156,34,78   ,28/08/2011
33,Delhi (SFD),34,1,25,4,70,-3,0,511,-68,57,78   ,28/09/2011
32,Delhi (SFD),30,-1,16,1,55,-10,0,0,-21,57,78   ,28/10/2011
33,Delhi (SFD),26,0,12,2,95,43,0,-,-,-,78   ,28/11/2011
33,Delhi (SFD),22,0,5,-3,95,26,0,0,-20,0,78   ,29/01/2011
35,Delhi (SFD),36,3,22,6,70,17,0,4,-10,3,78   ,29/03/2011
34,Delhi (SFD),39,1,26,5,33,7,0,12,-9,4,78   ,29/04/2011
32,Delhi (SFD),39,-2,29,1,50,15,0,36,5,6,78   ,29/05/2011
35,Delhi (SFD),34,-6,28,0,85,4,0,-,-,-,78   ,29/06/2011
35,Delhi (SFD),34,0,27,0,85,8,4,124,-114,19,78   ,29/07/2011
