,0,1,2,3,4,5,6,7,8,9,10,11,12
8,Ahmednagar,30,0,6,-7,95,42,0,-,-,-,62   ,17/01/2011
9,Ahmednagar,30,-2,12,-2,75,32,0,0,-3,0.0,62   ,17/02/2011
8,Ahmednagar,37,1,11,-7,-,-,0,0,-2,1,62   ,17/03/2011
9,Ahmednagar,39,1,21,-1,50,16,0,10,3,2,62   ,17/04/2011
9,Ahmednagar,38,-1,24,1,40,-5,0,10,-10,2,62   ,17/05/2011
9,Ahmednagar,30,1,-,,-,-,-,-,-,-,62   ,17/07/2011
9,Ahmednagar,-,-,18,-,95,14,0,125,-255,14,62   ,17/09/2011
9,Ahmednagar,33,3,10,-5,80,16,0,19,-78,16,62   ,17/11/2011
8,Ahmednagar,32,3,8,-4,95,38,0,19,-19,16.0,62   ,17/12/2011
9,Ahmednagar,32,2,-,,-,-,-,-,-,-,62   ,18/01/2011
9,Ahmednagar,30,-2,11,-3,65,22,0,0,-3,0,62   ,18/02/2011
9,Ahmednagar,38,2,15,-3,60,26,0,0,-2,1,62   ,18/03/2011
9,Ahmednagar,39,1,21,-1,65,31,0,10,3,2,62   ,18/04/2011
9,Ahmednagar,42,3,25,2,45,0,0,10,-10,2,62   ,18/05/2011
9,Ahmednagar,31,-3,21,-1,60,-12,0,0,-58,2,62   ,18/06/2011
8,Ahmednagar,30,1,23,1,95,16,1,13,-147,3,62   ,18/07/2011
8,Ahmednagar,-,-,21,-,90,23,17,19,-41,167,62   ,18/10/2011
9,Ahmednagar,33,3,9,-6,85,21,0,19,-79,16,62   ,18/11/2011
9,Ahmednagar,33,3,7,-6,90,37,0,0,-2,0,62   ,19/01/2011
9,Ahmednagar,32,0,13,-1,53,10,0,0,-2,0,62   ,19/02/2011
7,Ahmednagar,38,2,13,-5,85,51,0,0,-2,1,62   ,19/03/2011
8,Ahmednagar,-,-,21,-,45,11,0,10,3,2,62   ,19/04/2011
9,Ahmednagar,40,1,23,0,37,-8,0,10,-11,2,62   ,19/05/2011
9,Ahmednagar,33,-1,23,1,65,-7,0,0,-62,2,62   ,19/06/2011
9,Ahmednagar,27,-2,22,0,85,6,2,16,-147,3,62   ,19/07/2011
9,Ahmednagar,-,-,28,-,90,10,0,125,-265,14,62   ,19/09/2011
9,Ahmednagar,-,-,20,-,85,18,1,19,-44,164,62   ,19/10/2011
9,Ahmednagar,33,3,10,-5,80,16,0,19,-79,16,62   ,19/11/2011
9,Ahmednagar,32,3,10,-2,90,33,0,19,-99,16,62   ,19/12/2011
9,Ahmednagar,-,-,7,-,95,-,0,-,-,-,62   ,20/01/2011
9,Ahmednagar,32,0,13,-2,55,13,0,0,-2,0,62   ,20/02/2011
8,Ahmednagar,38,2,14,-4,51,17,0,-,-2,-,62   ,20/03/2011
9,Ahmednagar,39,1,20,-2,55,21,0,-,-,-,62   ,20/04/2011
9,Ahmednagar,41,2,-,,-,-,-,-,-,-,62   ,20/05/2011
9,Ahmednagar,33,0,24,2,70,-5,0,0,-67,2,62   ,20/06/2011
9,Ahmednagar,28,-1,22,0,90,10,0,16,-152,3,62   ,20/07/2011
9,Ahmednagar,-,-,-,-,-,-,-,-,-,-,62   ,20/08/2011
8,Ahmednagar,31,-2,18,-2,90,10,0,125,-270,14,62   ,20/09/2011
8,Ahmednagar,34,4,13,-2,90,26,0,19,-79,16.0,62   ,20/11/2011
9,Ahmednagar,31,2,10,-2,90,23,0,19,-99,16,62   ,20/12/2011
8,Ahmednagar,33,3,6,-7,95,43,0,0,-2,0,62   ,21/01/2011
9,Ahmednagar,32,-1,13,-2,85,43,0,0,-2,0,62   ,21/02/2011
9,Ahmednagar,39,3,13,-5,50,16,0,0,-2,1,62   ,21/03/2011
9,Ahmednagar,38,0,20,-2,57,22,0,10,2,2,62   ,21/04/2011
9,Ahmednagar,38,-1,-,,-,-,-,-,-,-,62   ,21/05/2011
9,Ahmednagar,32,-1,23,1,65,-10,0,0,-72,2,62   ,21/06/2011
9,Ahmednagar,27,-2,-,,-,-,-,-,-,-,62   ,21/07/2011
8,Ahmednagar,31,1,20,0,80,0,3,128,-267,14,62   ,21/09/2011
8,Ahmednagar,33,3,12,-3,85,21,0,19,-80,16,62   ,21/11/2011
9,Ahmednagar,32,2,5,-8,95,43,0,0,-2,0,62   ,22/01/2011
9,Ahmednagar,32,-1,12,-3,65,23,0,0,-2,0,62   ,22/02/2011
