,0,1,2,3,4,5,6,7,8,9,10,11,12
27,Brahmapuri,33,4,-,,-,-,-,-,-,-,139  ,26/07/2011
26,Brahmapuri,32,2,25,1,75,-14,5,-,-,-,139  ,26/08/2011
26,Brahmapuri,34,3,25,3,80,-4,0,-,-,-,139  ,26/09/2011
26,Brahmapuri,-,-,17,-,55,-,0,-,-,-,139  ,26/11/2011
23,Brahmapuri,-,-,12,-,43,-39,0,-,-,-,139  ,26/12/2011
27,Brahmapuri,31,-2,-,,-,-,-,-,-,-,139  ,27/02/2011
27,Brahmapuri,37,0,22,1,70,19,0,-,-,-,139  ,27/03/2011
26,Brahmapuri,43,2,29,2,47,-4,0,-,-,-,139  ,27/05/2011
27,Brahmapuri,39,-1,29,2,55,-5,0,-,-,-,139  ,27/06/2011
27,Brahmapuri,-,-,26,-,80,10,0,-,-,-,139  ,27/07/2011
25,Brahmapuri,32,2,24,0,90,1,51,-,-,-,139  ,27/08/2011
26,Brahmapuri,34,3,25,2,80,-4,0,-,-,-,139  ,27/09/2011
26,Brahmapuri,35,4,19,-1,65,-13,0,-,-,-,139  ,27/10/2011
25,Brahmapuri,29,1,12,-1,50,-24,0,-,-,-,139  ,27/12/2011
27,Brahmapuri,-,-,17,-,75,5,0,-,-,-,139  ,28/01/2011
27,Brahmapuri,34,1,17,1,70,10,0,4,-17,0.0,139  ,28/02/2011
27,Brahmapuri,39,2,20,-1,70,11,0,-,-,-,139  ,28/03/2011
26,Brahmapuri,40,-1,25,0,60,13,0,-,-,-,139  ,28/04/2011
26,Brahmapuri,43,2,-,,-,-,-,-,-,-,139  ,28/05/2011
26,Brahmapuri,31,-5,24,-2,95,22,42,-,-,-,139  ,28/06/2011
27,Brahmapuri,35,6,25,1,80,10,7,-,-,-,139  ,28/07/2011
25,Brahmapuri,-,-,24,-,90,1,12,-,-,-,139  ,28/08/2011
26,Brahmapuri,34,3,25,2,75,9,0,-,-,-,139  ,28/09/2011
25,Brahmapuri,-,-,19,-,60,-17,0,-,-,-,139  ,28/10/2011
26,Brahmapuri,-,-,19,-,55,-17,0,-,-,-,139  ,28/11/2011
26,Brahmapuri,33,4,17,3,90,20,0,-,-,-,139  ,29/01/2011
27,Brahmapuri,-,-,20,-1,75,24,0,-,-,-,139  ,29/03/2011
27,Brahmapuri,40,-1,-,,-,-,-,-,-,-,139  ,29/04/2011
27,Brahmapuri,31,-5,23,-3,85,12,29,-,-,-,139  ,29/06/2011
27,Brahmapuri,35,6,27,3,75,15,0,-,-,-,139  ,29/07/2011
