,0,1,2,3,4,5,6,7,8,9,10,11,12
17,Sangli,32,0,15,0,65,7,0,0,-1,0,67   ,01/02/2012
18,Sangli,38,4,15,-1,65,10,0,0,0,0,67   ,01/03/2012
18,Sangli,39,1,24,3,75,8,0,0,-3,0,67   ,01/04/2012
16,Sangli,40,1,21,-1,80,7,0,80,52,8,67   ,01/05/2012
17,Sangli,37,2,22,-1,80,0,0,0,-3,8,67   ,01/06/2012
17,Sangli,30,1,22,0,90,4,5,74,-41,15,67   ,01/07/2012
17,Sangli,27,-2,20,-1,90,2,4,133,-95,21,67   ,01/08/2012
18,Sangli,30,1,22,1,95,7,1,185,-126,27,67   ,01/09/2012
18,Sangli,31,-1,21,2,57,19,0,83,-28,40.0,67   ,01/11/2012
18,Sangli,32,1,16,1,75,1,0,105,-29,42,67   ,01/12/2012
17,Sangli,31,1,19,5,90,23,0,0,-1,0,67   ,02/01/2012
17,Sangli,32,0,17,2,60,2,0,0,-1,0,67   ,02/02/2012
18,Sangli,37,2,13,-4,60,7,0,0,0,0,67   ,02/03/2012
16,Sangli,38,0,-,,-,-,-,-,-,-,67   ,02/04/2012
17,Sangli,38,-1,21,-1,80,7,0,80,47,8,67   ,02/05/2012
18,Sangli,36,1,23,0,85,5,0,0,-10,8,67   ,02/06/2012
18,Sangli,31,2,22,0,90,4,0,74,-43,15,67   ,02/07/2012
18,Sangli,29,0,21,0,85,-3,1,133,-98,21,67   ,02/08/2012
17,Sangli,-,-,23,-,90,2,0,185,-130,27,67   ,02/09/2012
18,Sangli,33,2,-,,-,-,-,-,-,-,67   ,02/10/2012
18,Sangli,27,-5,21,2,95,19,22,104,-9,42,67   ,02/11/2012
18,Sangli,33,2,17,1,85,13,0,105,-29,42.0,67   ,02/12/2012
17,Sangli,32,2,18,4,90,27,0,0,0,0,67   ,03/01/2012
17,Sangli,37,2,13,-4,90,37,0,0,0,0,67   ,03/03/2012
18,Sangli,-,-,21,-,80,27,0,80,47,8,67   ,03/05/2012
18,Sangli,36,1,23,0,85,5,0,0,-13,8,67   ,03/06/2012
17,Sangli,30,1,22,0,90,4,0,74,-47,15,67   ,03/07/2012
18,Sangli,27,-2,21,0,85,-3,10,143,-93,22.0,67   ,03/08/2012
17,Sangli,30,1,22,1,90,2,6,191,-126,27,67   ,03/09/2012
17,Sangli,31,-1,22,1,90,4,15,15,1,33,67   ,03/10/2012
