,0,1,2,3,4,5,6,7,8,9,10,11,12
37,Hyderabad,34,-2,24,-1,70,5,1,9,-11,4,82   ,27/06/2011
37,Hyderabad,31,2,22,0,90,6,3,210,-40,24,82   ,27/07/2011
35,Hyderabad,25,-5,21,-1,95,13,5,433,35,47,82   ,27/08/2011
36,Hyderabad,34,4,22,1,65,-14,0,493,-84,53,82   ,27/09/2011
35,Hyderabad,30,0,23,4,80,9,3,37,-32,58,82   ,27/10/2011
35,Hyderabad,31,3,12,-1,65,-9,0,39,-70,58,82   ,27/12/2011
37,Hyderabad,32,3,15,0,70,-6,0,0,-5,0,82   ,28/01/2011
37,Hyderabad,31,-2,19,1,65,6,0,25,10,3.0,82   ,28/02/2011
36,Hyderabad,39,1,24,-1,70,20,0,8,-28,3,82   ,28/04/2011
36,Hyderabad,40,2,23,-3,65,21,2,10,-54,3,82   ,28/05/2011
36,Hyderabad,34,1,23,0,80,4,8,-,-,-,82   ,28/06/2011
37,Hyderabad,32,3,22,0,75,9,0,210,-46,25,82   ,28/07/2011
35,Hyderabad,26,-4,23,1,85,3,2,435,33,47,82   ,28/08/2011
35,Hyderabad,34,4,24,3,75,-4,0,493,-90,53,82   ,28/09/2011
34,Hyderabad,32,2,23,5,80,10,0,37,-34,58,82   ,28/10/2011
35,Hyderabad,29,1,20,5,80,12,0,39,-,59,82   ,28/11/2011
35,Hyderabad,32,3,18,3,55,21,0,0,-6,0,82   ,29/01/2011
37,Hyderabad,38,2,20,-1,45,-7,0,-,-,-,82   ,29/03/2011
36,Hyderabad,40,2,25,0,60,10,0,8,-29,3,82   ,29/04/2011
34,Hyderabad,36,-2,26,0,45,1,TR,10,-55,3,82   ,29/05/2011
37,Hyderabad,33,0,23,0,70,-6,1,-,-,-,82   ,29/06/2011
37,Hyderabad,33,4,22,0,85,1,1,210,-51,25,82   ,29/07/2011
35,Hyderabad,-,-,-,-,-,-,-,-,-,-,82   ,29/08/2011
36,Hyderabad,33,3,23,2,80,1,6,493,-95,53,82   ,29/09/2011
36,Hyderabad,31,1,22,4,70,0,0,37,-36,58,82   ,29/10/2011
34,Hyderabad,31,3,18,3,70,2,0,39,-64,59,82   ,29/11/2011
36,Hyderabad,31,3,13,0,70,4,0,39,-71,58,82   ,29/12/2011
37,Hyderabad,33,4,16,1,55,-21,0,0,-6,0,82   ,30/01/2011
37,Hyderabad,39,3,21,0,50,-2,0,2,-11,3,82   ,30/03/2011
37,Hyderabad,40,2,25,0,65,15,0,8,-30,3,82   ,30/04/2011
34,Hyderabad,41,3,27,1,53,9,0,10,-56,3,82   ,30/05/2011
37,Hyderabad,35,4,23,0,65,-14,0,-,-,-,82   ,30/06/2011
37,Hyderabad,32,3,22,0,75,9,0,211,-57,25,82   ,30/07/2011
36,Hyderabad,31,1,23,1,85,3,0,435,22,47,82   ,30/08/2011
36,Hyderabad,31,1,19,-2,85,6,17,510,-78,55,82   ,30/09/2011
35,Hyderabad,31,-1,21,3,80,10,0,37,-38,58,82   ,30/10/2011
36,Hyderabad,31,3,19,4,65,-3,0,40,-64,59,82   ,30/11/2011
34,Hyderabad,31,3,19,6,85,11,0,39,-71,58,82   ,30/12/2011
36,Hyderabad,32,3,16,0,75,5,0,0,-6,0,82   ,31/01/2011
35,Hyderabad,39,3,20,-1,27,-25,0,2,-11,3,82   ,31/03/2011
